Combination,Accuracy,Precision,Recall,F1 Score,Next_Day_Prediction
ATR OBV RSI_14 SMA_10 Bearish_Momentum High_Volatility,0.6052631578947368,0.5657051282051282,0.5610119047619048,0.5615384615384615,0
ATR OBV RSI_14 SMA_10 Bearish_Momentum Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR OBV RSI_14 SMA_10 Bearish_Crossover High_Volatility,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
ATR OBV RSI_14 SMA_10 Bearish_Crossover Volume_Pressure,0.5789473684210527,0.5352564102564102,0.5327380952380952,0.5323076923076924,0
ATR OBV RSI_14 SMA_10 High_Volatility Volume_Pressure,0.6052631578947368,0.5606060606060606,0.5535714285714286,0.5529411764705883,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum,0.5526315789473685,0.5048076923076923,0.5044642857142857,0.5030769230769231,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum High_Volatility,0.5131578947368421,0.45406070549630845,0.4583333333333333,0.45408658512910116,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Volume_Pressure,0.5526315789473685,0.5048076923076923,0.5044642857142857,0.5030769230769231,0
ATR OBV RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover,0.4868421052631579,0.4530447542186353,0.45238095238095244,0.4526315789473684,0
ATR OBV RSI_14 SMA_30 Bearish_Momentum High_Volatility,0.4868421052631579,0.4530447542186353,0.45238095238095244,0.4526315789473684,0
ATR OBV RSI_14 SMA_30 Bearish_Momentum Volume_Pressure,0.47368421052631576,0.4246153846153846,0.4270833333333333,0.42554799697656837,0
ATR OBV RSI_14 SMA_30 Bearish_Crossover High_Volatility,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
ATR OBV RSI_14 SMA_30 Bearish_Crossover Volume_Pressure,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR OBV RSI_14 SMA_30 High_Volatility Volume_Pressure,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5394736842105263,0.5157706093189964,0.5163690476190476,0.5152177874977218,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Momentum High_Volatility,0.5,0.46279761904761907,0.46279761904761907,0.46279761904761907,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.4605263157894737,0.4340501792114695,0.43154761904761907,0.4321122653544741,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Crossover High_Volatility,0.5,0.4786931818181818,0.4776785714285714,0.47681159420289854,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.4885304659498208,0.48809523809523814,0.48751594678330595,0
ATR OBV RSI_14 Bullish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
ATR OBV RSI_14 Bearish_Momentum Bearish_Crossover High_Volatility,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
ATR OBV RSI_14 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.4868421052631579,0.46899224806201545,0.46726190476190477,0.4660421545667447,0
ATR OBV RSI_14 Bearish_Momentum High_Volatility Volume_Pressure,0.5,0.45384615384615384,0.45535714285714285,0.45427059712774,0
ATR OBV RSI_14 Bearish_Crossover High_Volatility Volume_Pressure,0.6052631578947368,0.5657051282051282,0.5610119047619048,0.5615384615384615,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum,0.618421052631579,0.5924431401320617,0.59375,0.5929824561403509,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover,0.6052631578947368,0.5811594202898551,0.5833333333333333,0.5818048422597212,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum High_Volatility,0.631578947368421,0.5961538461538461,0.5892857142857143,0.5907692307692307,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Volume_Pressure,0.5789473684210527,0.5286195286195287,0.5252976190476191,0.5231372549019607,0
ATR OBV SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover,0.631578947368421,0.6,0.5967261904761905,0.5978835978835979,0
ATR OBV SMA_10 SMA_30 Bearish_Momentum High_Volatility,0.631578947368421,0.6,0.5967261904761905,0.5978835978835979,0
ATR OBV SMA_10 SMA_30 Bearish_Momentum Volume_Pressure,0.5921052631578947,0.5533333333333333,0.5505952380952381,0.5509815132456641,0
ATR OBV SMA_10 SMA_30 Bearish_Crossover High_Volatility,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
ATR OBV SMA_10 SMA_30 Bearish_Crossover Volume_Pressure,0.618421052631579,0.5787530762920426,0.5714285714285714,0.5721219180741604,0
ATR OBV SMA_10 SMA_30 High_Volatility Volume_Pressure,0.618421052631579,0.5744588744588744,0.5639880952380952,0.5633049336239351,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility,0.618421052631579,0.5876795162509448,0.5863095238095238,0.5868791002811622,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.618421052631579,0.5787530762920426,0.5714285714285714,0.5721219180741604,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility,0.618421052631579,0.5787530762920426,0.5714285714285714,0.5721219180741604,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.6052631578947368,0.5707692307692308,0.5684523809523809,0.5691609977324263,0
ATR OBV SMA_10 Bullish_Momentum High_Volatility Volume_Pressure,0.6052631578947368,0.5553571428571429,0.5461309523809524,0.5432692307692308,0
ATR OBV SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility,0.631578947368421,0.6,0.5967261904761905,0.5978835978835979,0
ATR OBV SMA_10 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.631578947368421,0.5925925925925926,0.5818452380952381,0.5827450980392157,0
ATR OBV SMA_10 Bearish_Momentum High_Volatility Volume_Pressure,0.631578947368421,0.5961538461538461,0.5892857142857143,0.5907692307692307,0
ATR OBV SMA_10 Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5350877192982456,0.5282738095238095,0.5225937183383992,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5,0.47101449275362317,0.47023809523809523,0.4702861335289802,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
ATR OBV SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR OBV SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.5657894736842105,0.5086580086580086,0.5074404761904762,0.5030711313651675,0
ATR OBV SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
ATR OBV SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5789473684210527,0.5214285714285715,0.5178571428571428,0.5128205128205129,0
ATR OBV SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5164068908941756,0.5148809523809524,0.5131042516016308,0
ATR OBV Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
ATR OBV Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.4885304659498208,0.48809523809523814,0.48751594678330595,0
ATR OBV Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
ATR OBV Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.46392156862745093,0.46577380952380953,0.46407470935772827,0
ATR OBV Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.4868421052631579,0.42288761279737486,0.43005952380952384,0.4245777518928363,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover,0.47368421052631576,0.4434782608695652,0.4419642857142857,0.44240645634629505,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum High_Volatility,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Volume_Pressure,0.5,0.4439102564102564,0.4479166666666667,0.44461538461538463,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Momentum High_Volatility,0.5,0.4439102564102564,0.4479166666666667,0.44461538461538463,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Momentum Volume_Pressure,0.4868421052631579,0.43411764705882355,0.4375,0.4351057747284163,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Crossover High_Volatility,0.5131578947368421,0.48092443140132063,0.48065476190476186,0.4807017543859649,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Crossover Volume_Pressure,0.47368421052631576,0.41346153846153844,0.41964285714285715,0.41538461538461535,0
ATR RSI_14 SMA_10 SMA_30 High_Volatility Volume_Pressure,0.5,0.45384615384615384,0.45535714285714285,0.45427059712774,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility,0.5394736842105263,0.485233798195242,0.48660714285714285,0.4835954183653659,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.4868421052631579,0.4530447542186353,0.45238095238095244,0.4526315789473684,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5,0.4439102564102564,0.4479166666666667,0.44461538461538463,0
ATR RSI_14 SMA_10 Bullish_Momentum High_Volatility Volume_Pressure,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
ATR RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
ATR RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR RSI_14 SMA_10 Bearish_Momentum High_Volatility Volume_Pressure,0.5131578947368421,0.45406070549630845,0.4583333333333333,0.45408658512910116,0
ATR RSI_14 SMA_10 Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5131578947368421,0.48092443140132063,0.48065476190476186,0.4807017543859649,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.4868421052631579,0.4440665154950869,0.44494047619047616,0.4444236176194939,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5,0.4439102564102564,0.4479166666666667,0.44461538461538463,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5,0.45384615384615384,0.45535714285714285,0.45427059712774,0
ATR RSI_14 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
ATR RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.4868421052631579,0.4530447542186353,0.45238095238095244,0.4526315789473684,0
ATR RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
ATR RSI_14 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5263157894736842,0.46464646464646464,0.46875,0.4635294117647059,0
ATR RSI_14 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
ATR RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5789473684210527,0.5476190476190476,0.5476190476190476,0.5476190476190476,0
ATR RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5,0.4786931818181818,0.4776785714285714,0.47681159420289854,0
ATR RSI_14 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
ATR RSI_14 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5589569160997732,0.5580357142857143,0.5583880037488285,0
ATR RSI_14 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5475799835931091,0.5431547619047619,0.5426130848378955,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.4605263157894737,0.4422128259337562,0.43898809523809523,0.4386597009547829,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.4473684210526316,0.41594202898550725,0.41369047619047616,0.4145267791636097,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.4868421052631579,0.4612903225806452,0.4598214285714286,0.45981410606889006,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.40789473684210525,0.38865398167723747,0.38244047619047616,0.38389479373085933,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.48092443140132063,0.48065476190476186,0.4807017543859649,0
ATR SMA_10 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5131578947368421,0.48092443140132063,0.48065476190476186,0.4807017543859649,0
ATR SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.5,0.45384615384615384,0.45535714285714285,0.45427059712774,0
ATR SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5,0.46279761904761907,0.46279761904761907,0.46279761904761907,0
ATR SMA_10 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5131578947368421,0.45406070549630845,0.4583333333333333,0.45408658512910116,0
ATR SMA_10 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.4649122807017544,0.47172619047619047,0.46099290780141844,0
ATR SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5263157894736842,0.4910714285714286,0.4910714285714286,0.4910714285714286,0
ATR SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
ATR SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5131578947368421,0.46392156862745093,0.46577380952380953,0.46407470935772827,0
ATR SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
ATR SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5263157894736842,0.4910714285714286,0.4910714285714286,0.4910714285714286,0
ATR SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
ATR SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
ATR SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.46392156862745093,0.46577380952380953,0.46407470935772827,0
ATR Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.5056818181818181,0.5059523809523809,0.5043478260869565,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum,0.47368421052631576,0.4434782608695652,0.4419642857142857,0.44240645634629505,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover,0.5526315789473685,0.5193452380952381,0.5193452380952381,0.5193452380952381,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum High_Volatility,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Volume_Pressure,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover,0.4868421052631579,0.47630662020905923,0.47470238095238093,0.47137506688068487,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum High_Volatility,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Volume_Pressure,0.5526315789473685,0.5193452380952381,0.5193452380952381,0.5193452380952381,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Crossover High_Volatility,0.5131578947368421,0.48092443140132063,0.48065476190476186,0.4807017543859649,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Crossover Volume_Pressure,0.5657894736842105,0.543010752688172,0.5446428571428572,0.5429196282121378,0
OBV RSI_14 SMA_10 SMA_30 High_Volatility Volume_Pressure,0.5921052631578947,0.5645634629493763,0.5654761904761905,0.5649122807017544,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility,0.5789473684210527,0.5536231884057972,0.5550595238095238,0.553925165077036,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5526315789473685,0.5326704545454546,0.5342261904761905,0.5318840579710145,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5526315789473685,0.5193452380952381,0.5193452380952381,0.5193452380952381,0
OBV RSI_14 SMA_10 Bullish_Momentum High_Volatility Volume_Pressure,0.6052631578947368,0.5707692307692308,0.5684523809523809,0.5691609977324263,0
OBV RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility,0.631578947368421,0.6041666666666667,0.6041666666666667,0.6041666666666667,0
OBV RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5789473684210527,0.5596590909090908,0.5625,0.5594202898550724,0
OBV RSI_14 SMA_10 Bearish_Momentum High_Volatility Volume_Pressure,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
OBV RSI_14 SMA_10 Bearish_Crossover High_Volatility Volume_Pressure,0.631578947368421,0.6,0.5967261904761905,0.5978835978835979,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.4868421052631579,0.4612903225806452,0.4598214285714286,0.45981410606889006,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.5,0.46279761904761907,0.46279761904761907,0.46279761904761907,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5394736842105263,0.5225510923185341,0.5238095238095238,0.5208070617906684,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
OBV RSI_14 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5789473684210527,0.5476190476190476,0.5476190476190476,0.5476190476190476,0
OBV RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
OBV RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5263157894736842,0.5056818181818181,0.5059523809523809,0.5043478260869565,0
OBV RSI_14 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
OBV RSI_14 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
OBV RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
OBV RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5263157894736842,0.5056818181818181,0.5059523809523809,0.5043478260869565,0
OBV RSI_14 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5263157894736842,0.5056818181818181,0.5059523809523809,0.5043478260869565,0
OBV RSI_14 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.543010752688172,0.5446428571428572,0.5429196282121378,0
OBV RSI_14 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.6052631578947368,0.5866477272727273,0.5907738095238095,0.5869565217391304,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.5921052631578947,0.5702508960573477,0.5729166666666667,0.5706214689265536,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5789473684210527,0.5596590909090908,0.5625,0.5594202898550724,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5921052631578947,0.5761099365750528,0.5803571428571428,0.575571969014592,0
OBV SMA_10 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.618421052631579,0.5924431401320617,0.59375,0.5929824561403509,0
OBV SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.631578947368421,0.6041666666666667,0.6041666666666667,0.6041666666666667,0
OBV SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.6052631578947368,0.5758928571428572,0.5758928571428572,0.5758928571428572,0
OBV SMA_10 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.6447368421052632,0.6129411764705883,0.6071428571428572,0.6089193825042881,0
OBV SMA_10 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.6710526315789473,0.6427450980392158,0.6354166666666667,0.6378883171336002,0
OBV SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5921052631578947,0.5822299651567944,0.5877976190476191,0.5798109505974673,0
OBV SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5921052631578947,0.5822299651567944,0.5877976190476191,0.5798109505974673,0
OBV SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.618421052631579,0.6028893587033122,0.6086309523809523,0.6029544226265537,0
OBV SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.6447368421052632,0.624731182795699,0.6294642857142857,0.6260251503553854,0
OBV SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.6710526315789473,0.6451247165532881,0.6428571428571428,0.6438612933458294,0
OBV SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5657894736842105,0.5493305144467935,0.5520833333333333,0.5481895154026302,0
OBV SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
OBV SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
OBV SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5493305144467935,0.5520833333333333,0.5481895154026302,0
OBV SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.6447368421052632,0.6203228173147469,0.6220238095238095,0.6210526315789474,0
OBV Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5493305144467935,0.5520833333333333,0.5481895154026302,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.5263157894736842,0.4910714285714286,0.4910714285714286,0.4910714285714286,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5394736842105263,0.5157706093189964,0.5163690476190476,0.5152177874977218,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.4868421052631579,0.46899224806201545,0.46726190476190477,0.4660421545667447,0
RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
RSI_14 SMA_10 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5526315789473685,0.5193452380952381,0.5193452380952381,0.5193452380952381,0
